2011-08-01,旧城,23911.83,241,122973058,5142.77
2011-08-01,龙塘,3835.75,43,12597818,3284.32
2011-08-01,石角,43620.98,526,201586525,4621.32
2011-08-01,新城,60975.68,626,393792673,6458.19
2011-08-01,源潭,7825.76,79,17681763,2259.43
2011-01-01,附城,3039.38,35,12202221,4014.71
2011-01-01,旧城,69034.69,653,312739490,4530.18
2011-01-01,龙塘,12311.29,147,34151839,2774.03
2011-01-01,石角,101156.85,1151,458092753,4528.54
2011-01-01,新城,81372.4,701,424212040,5213.22
2011-01-01,源潭,2174.67,20,5246417,2412.51
2010-11-01,附城,2374.53,23,8369395,3524.65
2010-11-01,旧城,106624.26,891,520433194,4881
2010-11-01,龙塘,13627.6,137,38983258,2860.61
2010-11-01,石角,21279.45,94,117846949,5538.06
2010-11-01,新城,113844.01,870,617151458,5421.03
2010-11-01,源潭,5732.66,61,12105539,2111.68
2011-07-01,附城,3001.18,34,9609847,3202.02
2011-07-01,旧城,28430.93,281,153048251,5383.16
2011-07-01,龙塘,5444.59,58,17717464,3254.14
2011-07-01,石角,7213.95,34,49255783,6827.85
2011-07-01,新城,65066.83,659,462778362.82,7112.35
2011-07-01,源潭,9757.18,100,21088511,2161.33
2010-12-01,附城,2365.34,28,11987680,5068.06
2010-12-01,旧城,71770.94,675,358844815,4999.86
2010-12-01,龙塘,6508.13,67,18315939,2814.32
2010-12-01,石角,122274.86,1436,521190039,4262.45
2010-12-01,新城,60828.01,515,314795147,5175.17
2010-12-01,源潭,4996.51,46,11155544,2232.67
2010-10-01,附城,2276.88,28,8044622,3533.18
2010-10-01,旧城,79940.7,746,347369739.24,4345.34
2010-10-01,龙塘,13954.78,140,43278193,3101.32
2010-10-01,石角,45637.43,213,277778939,6086.65
2010-10-01,新城,99754.14,889,525117665,5264.12
2010-10-01,源潭,6084.67,56,11759019,1932.56
2010-08-01,附城,530.53,5,1459549,2751.11
2010-08-01,旧城,36279.8,300,181312666,4997.62
2010-08-01,龙塘,4873.65,55,11156787,2289.21
2010-08-01,石角,17081.09,90,89785604,5256.43
2010-08-01,新城,50774.65,562,309468334,6094.94
2010-08-01,源潭,2915.27,28,4996811,1714.01
2010-07-01,附城,931.35,9,3469794,3725.55
2010-07-01,旧城,32234.24,286,150149950,4658.09
2010-07-01,龙塘,3254.37,37,10131159,3113.09
2010-07-01,石角,19693.42,95,105370922,5350.56
2010-07-01,新城,38331.64,317,209523109,5466.06
2010-07-01,源潭,3423.02,31,6537256,1909.79
2010-06-01,附城,445.18,5,2139839,4806.68
2010-06-01,旧城,27830.82,217,128061759,4601.44
2010-06-01,龙塘,4801.42,55,12226596,2546.45
2010-06-01,石角,15337.33,60,113024292,7369.23
2010-06-01,新城,32657.06,349,144357899,4420.42
2010-06-01,源潭,297.27,3,622795,2095.05
2011-06-01,附城,3767.38,37,11920688,3164.19
2011-06-01,旧城,30744.59,280,179526161.8,5839.28
2011-06-01,龙塘,5678.03,59,21474277,3781.99
2011-06-01,石角,1839.78,9,10802164,5871.44
2011-06-01,新城,49055.55,385,275742887,5621.03
2011-06-01,源潭,2872.94,27,6464506,2250.14
2010-09-01,附城,1618.87,16,5024924,3103.97
2010-09-01,旧城,53325.83,555,236014210,4425.89
2010-09-01,龙塘,7961.64,86,23941843,3007.15
2010-09-01,石角,13326.3,57,96234289,7221.38
2010-09-01,新城,73866.71,726,350088758,4739.47
2010-09-01,源潭,4562.12,46,14540974,3187.33
2010-05-01,附城,654.28,6,1817300,2777.56
2010-05-01,旧城,30872.05,248,122042892,3953.18
2010-05-01,龙塘,6521.24,65,16855835,2584.76
2010-05-01,石角,22723.2,97,155679063,6851.11
2010-05-01,新城,47053.88,683,203996037,4335.37
2010-05-01,源潭,953.44,8,1815417,1904.07
2010-02-01,附城,744.84,7,2005501,2692.53
2010-02-01,旧城,30847.5,254,126881080,4113.17
2010-02-01,龙塘,1873.37,18,4237456,2261.94
2010-02-01,石角,40499.44,191,235745460,5820.96
2010-02-01,新城,41908.95,744,198923359,4746.56
2010-04-01,附城,3679.57,34,10073989,2737.82
2010-04-01,旧城,40551.04,320,174841480,4311.64
2010-04-01,龙塘,6995.64,71,17013712,2432.05
2010-04-01,石角,39668.04,154,269375770,6790.75
2010-04-01,新城,42233.36,509,173530124,4108.84
2010-04-01,源潭,2521.66,21,4597678,1823.27
2011-05-01,附城,3314.59,35,11924007,3597.43
2011-05-01,旧城,58037.93,555,326994843.7,5634.16
2011-05-01,龙塘,6609.26,74,20758004,3140.75
2011-05-01,石角,8222.03,38,56652209,6890.29
2011-05-01,新城,61725.8,566,306745463,4969.49
2011-05-01,源潭,6898.38,57,16709910,2422.29
2010-03-01,附城,8504.17,74,22886825,2691.25
2010-03-01,旧城,47869.11,405,200737003,4193.46
2010-03-01,龙塘,7459.83,84,18734240,2511.35
2010-03-01,石角,38195.34,176,249837674,6541.05
2010-03-01,新城,52658.93,647,240100545,4559.54
2010-03-01,源潭,2356.46,21,4604675,1954.06
2010-01-01,旧城,100230.74,902,430009040.8,4290.19
2010-01-01,龙塘,2701.05,24,6412887,2374.22
2010-01-01,石角,69733.14,331,422026170,6052.02
2010-01-01,新城,55784.33,642,263774421,4728.47
2010-01-01,源潭,1515.69,12,2591787,1709.97
2009-12-01,附城,682.3,5,1654592,2425.02
2009-12-01,旧城,89010.38,677,396230592,4451.51
